order_id,user_id,product_id,quantity,order_date,total_price
2609f4ddf7494d85aae91360578a3812,0574cbefcb0e4a53906be5fdcedb465f,48fa708814494e908ae54f01d17fcba0,1,2024-03-08 22:21:24,1584.16
e1d9b7c42ebd4d97a8654247bc8c2964,b1c7c8f5291b4c849d0383b9645087f7,874ba97a0d2f46edac8d0f84f6b82b90,3,2023-11-01 22:21:24,986.79
84db683a04fb4ae1beaaaed4b59c30a2,0d25113f9e5f4a409bd6235807a7c8f5,c5e04d9e8e48475f9c13c69ca6ba6b13,3,2024-03-01 22:21:24,1283.8
b6f9cc2a31ca4b38bb0587c241ece6ea,bc339aac4d544c7e9f383fb27b79ed74,50436e6fc1f8471fb5c1d7c61984abcf,4,2023-11-16 22:21:24,1376.82
a38623d978bd49fcb1feb5ea19e6d80e,8396594453e940e898f8f938ae76a205,6baac344ed9640c9a2e9624910fc2786,3,2023-11-13 22:21:24,1322.36
959b3dd5ed6c4a8cb8dad185b514a241,056a263723bd4de7a475baf25b6dc953,968821dca8af4a9586dc5f5caf7eb26e,3,2024-01-06 22:21:24,707.43
f5e8eed65f1148a6b875f57cd0c5cf37,d059c83c805942d296cf464f2bd3cf44,d3998a0800a74a30b2c413bce33c93fd,5,2024-08-15 22:21:24,1216.54
730d3afd48ea45f2b49520dc0085ac11,8396594453e940e898f8f938ae76a205,3cd384a9dac34ab287884f81edca2497,2,2024-09-07 22:21:24,321.61
e394e398f63e4efaa7a1ffa5def831eb,cf445ef32ed34604b360fc009ff60030,af2739b8e5fd4bcc96fc7971bbf77a14,3,2024-07-07 22:21:24,276.26
e610051a94b748648d6328001f491ba1,3cb14d39ff8f462d9d840684f0e9c216,968821dca8af4a9586dc5f5caf7eb26e,3,2023-10-29 22:21:24,385.22
b182ff1e03bf4aad98198916056d8dbc,4c8341aa02864996ad0936463f1d15e7,6bff76f77f1c4f8bbdf22aa6ad817ea9,4,2024-09-15 22:21:24,1845.97
1e72d4cdfc2041c5b04b546583fb4b2e,056a263723bd4de7a475baf25b6dc953,185ed49f29bd46acbc30812db697029e,4,2024-06-20 22:21:24,1295.62
12bc8aee43db4344a462b3ceaef4b1f8,9b1a25b4c6e046a497f3375f95115c53,aa968ed13ace4189a12a4d7cb1594f8f,3,2024-04-16 22:21:24,1312.54
41e42555b7cb4087b382d2d37961c8fb,056a263723bd4de7a475baf25b6dc953,a5182de61ebf47a9bd41491f834f17fb,2,2024-07-28 22:21:24,1771.39
20f231ff233f405fa19fb7fa0d8b8864,b34de9e2ab4f4c9ba7bcebd406ab1c0b,4e74edd2113f4b08a0b1c9611eceea48,2,2024-02-01 22:21:24,1948.53
b005a62500f74fbcaac2cf31faeb7fd5,6d4350ec1a43445aa9cef3160b3f403f,7c1abcad5ec9455997bdc89e74706431,2,2024-06-23 22:21:24,175.4
efcebcac46ef4860ab761990460665eb,b1c7c8f5291b4c849d0383b9645087f7,51f947d0814e4000b0f36e9f3953d541,5,2024-09-17 22:21:24,802.23
47ef03c941cd44adbf0f72c02be2b290,bb9b41755a174fea95db37c79c47336d,0a71d6a66b0c46f48fe0daf08390e8cd,1,2024-06-01 22:21:24,1708.07
d9c5efcd732d46a7899ec70b54a30d4a,ac63f6b645a24b6899c415d6c6fbcfa7,8ccd6cbe27ab42478c8df4087216fcb5,3,2023-11-25 22:21:24,48.83
2e769295cc7d46b598a6e3b870034dc2,edc46fa64b4c42da986ad71681165d68,13eff3b8649149249288766de1a37824,4,2024-06-10 22:21:24,1887.6
68a860e3e80441f9993cd7e0d2bee3f9,bb9b41755a174fea95db37c79c47336d,bc68ee92ab874e90be353f1ca67f8b8d,3,2024-07-17 22:21:24,1212.68
f0d9323e5a7e40199ee0e02263d0710d,569b01eb57104f859b9f4bb9a69a7732,3cd384a9dac34ab287884f81edca2497,1,2024-02-19 22:21:24,1749.44
781062e6b6d14e498695e9928ca80f2e,0e190705dde445fe8f5f5afd5cc68fbb,5ae24509775d4b7eaf18994771abea3d,2,2024-01-06 22:21:24,890.97
842ab5e8964245bf8ac498fbb54da311,1a25b523b93d4637b97db09dad323629,7c1abcad5ec9455997bdc89e74706431,3,2024-06-01 22:21:24,1152.76
5d2c686435b841d18ff2fc7acf2f600f,4da0d97d338d479cb6047c0bfb125e68,431ccaf8dda345bb85d619e038655d5f,1,2024-06-20 22:21:24,224.13
897fc60a1678452a9614f5c23d89ed04,3cb14d39ff8f462d9d840684f0e9c216,a13b084dc76841d98158c3ee38409a0d,5,2024-05-26 22:21:24,905.76
0e9f3802738c4009be450a5262c09efe,0c7f20df8a0e454fbbcbcbcbbb203f23,5211bbc2eb4b46d497ae428ecc1e9e7f,5,2024-04-12 22:21:24,1002.63
0f859224139a465d86259d5471c6daa0,65b9a124801d42fabc55ce2e83e02483,5f6d1c08b5e44dec867a9966e6829a51,1,2024-03-13 22:21:24,1457.99
ac1ded7d8d9f4a58ad7647c1f0555957,53c44aee313947038e1f357a7bfda969,e9cc5ca6f31644a7873333da26fcd299,5,2023-10-23 22:21:24,873.51
9fe65f046c7a4184a24a1bf32bbf7749,1ad7c4b490184edc965bfc454f89f514,431ccaf8dda345bb85d619e038655d5f,3,2024-07-23 22:21:24,715.38
b357e76d161141dbba0946e5fcc8be86,ffeb268719e04c8a8fd4fa34a9aceb3d,11fb089c575144cc8a6b4b4714c970f7,3,2024-07-11 22:21:24,578.03
c27a8f1d19b747e79a290b510fff1da7,759a64ed779845adad283aef5ce7a08c,a20273cd79194c10a736ed78682e9dc8,2,2024-05-09 22:21:24,1215.33
acbedb2b19d24587b0b52689ef16c231,f0bf0473bd5b4239bd43063bf2bca906,6baac344ed9640c9a2e9624910fc2786,4,2023-12-12 22:21:24,1964.87
a34a7677e1ed4517b2921a8213adef21,1b347a754a1d44e2be4d56f495cdf705,25759ce1ea7b49c3a4c0cd201323a126,2,2024-04-12 22:21:24,531.52
59332e76e0704f3fa22ce856ba4cc066,17425518c0164120a64ec0ac254b7ddc,11fb089c575144cc8a6b4b4714c970f7,5,2024-05-30 22:21:24,1025.98
3cfce4ceaafd4a5e8e4340ee1a2064f1,9213a5d078624d5d8ad061ce26c79619,5bbeb8e3fd564361805fd3c4e8a48443,4,2024-02-19 22:21:24,426.22
5db551db3a0c452a9ff38aa6a263c4e8,738428280c724a45ac12f7f127642b2f,9384f289066a4b81a7103c6a85a20ffa,5,2023-12-16 22:21:24,1851.54
99b1e385323b453bbfac736fae9df56d,70d4c013785342048a6cd5077a6f60fe,a5182de61ebf47a9bd41491f834f17fb,3,2024-08-16 22:21:24,1069.79
b92c15f0a8e44ea9b068101c82f47618,5c19464e63184852b1cfebf361f6f406,25759ce1ea7b49c3a4c0cd201323a126,2,2024-08-11 22:21:24,1360.2
7816986364a444bb959de3221c33087e,bb8e394f4c10472983925fba557fcb4f,a4ee51da8dde4d15a1d15dd8111886a3,5,2024-09-28 22:21:24,1028.37
3f83536764bb4c68a0a3d82ea0673428,8a0ab6ad7ddd4cf99a8e7787261d1167,354f08e6d0ab4bf89e2e290e5e687a28,2,2023-11-03 22:21:24,1341.86
09e62c1e832d424c856cb4c01cbc6076,7dca9b12c8174f6cb479b8a1c821353e,d06b86b083344dd6a63550e34204d4c1,4,2024-09-22 22:21:24,1807.64
4de72c7c888e42cb81cac621ad8b108f,0c7f20df8a0e454fbbcbcbcbbb203f23,8ccd6cbe27ab42478c8df4087216fcb5,2,2024-10-02 22:21:24,992.12
f74ed3b29b86466b87d9039229a6d2ba,72eb18b3b9d046af9618fe7dcdbbdab4,6bff76f77f1c4f8bbdf22aa6ad817ea9,5,2024-06-28 22:21:24,1183.75
40d87d64461d474da958515a4436e266,ee14697fc9c44d2ea33222d2afe233f8,873af4e9ad484a6caab2fee1aef4c763,5,2023-10-20 22:21:24,975.85
ff874d29998c4de0a82fb53b730da3cf,37eaffefa083497e883e78e6c08872cb,d47f5b7b9f5a4d8b9bccd53b99fe7fa8,2,2024-03-21 22:21:24,301.06
7c173cf7da46411fb6ec9de13eaa11c7,558dab7e2abf4e7da712e2a4672fd96d,9384f289066a4b81a7103c6a85a20ffa,5,2024-01-27 22:21:24,1503.1
0c34469fb44e4a24bcd08c910de5cd3d,17425518c0164120a64ec0ac254b7ddc,1547b4f91f81460085eed7c4b96626d0,3,2024-08-22 22:21:24,1469.42
dc736e7367d8494e878f5c3a1116f958,d5166a94053445bf9f4dbeb18b57b2fc,a383032f4b914a92b4168e17b4d5c3b8,4,2023-10-21 22:21:24,1618.07
8e2868d3636c4e2cab4dbb3f4b021c3b,b34de9e2ab4f4c9ba7bcebd406ab1c0b,f050579b56fb47f9a623dba3bd6495f8,1,2024-05-04 22:21:24,510.93
0a8f5b2338774697bbbde3b58e45bff8,e6466aec70fd4658961fb7165df5eabc,7270779a92564530b903d2b1bdd3ead9,2,2023-10-09 22:21:24,232.36
de65d8a5b17249daba3b10aefd3eb9e3,d5166a94053445bf9f4dbeb18b57b2fc,f33227762bef48c580cc27631eebff17,1,2024-06-28 22:21:24,1129.9
3d2a012e5cc8480c9b1fb33f77a1f66c,569b01eb57104f859b9f4bb9a69a7732,0a5618772ef54f7da6778f814b75bad2,5,2024-09-27 22:21:24,205.27
7865d3bcebb54d1fba7e016d0e4f6163,0e190705dde445fe8f5f5afd5cc68fbb,e24bbf80b77745afa3454f1eac6cc6d5,5,2024-03-23 22:21:24,942.44
5da9c48050374be1838f1620d351a8d9,ac6dcf077e2b4ced8f7f0d43cce59102,1547b4f91f81460085eed7c4b96626d0,2,2024-04-25 22:21:24,1043.48
957b4d2bf36e4b5795f158942b467ab8,f11ece6eebd646d6913485d51fc7814e,7270779a92564530b903d2b1bdd3ead9,4,2024-04-11 22:21:24,623.05
06244422e42d4215b14fece00479d7fd,1ad7c4b490184edc965bfc454f89f514,3e41a46f92f140429a67415be764dda8,4,2024-04-27 22:21:24,1145.32
31ddfd4c5917437eab881a894434f79a,13092cc13abe45bd86e9f4ccc22ea461,23de41ed7e0249a8bad59df1d0537706,3,2024-09-05 22:21:24,317.22
cad4728f2c734e72971773e90be91509,9213a5d078624d5d8ad061ce26c79619,5f38ff6c7fa04e60889e586499df1041,3,2024-09-18 22:21:24,1566.17
b5b5f4f954724b86a99438ac4d6db737,2bcdec11edef42d88dee175a9811d267,c77be53839b948f69e282e3d42e787a0,2,2024-03-04 22:21:24,682.81
864ba67a18d542ca9d3a75f1d116b06a,b1c7c8f5291b4c849d0383b9645087f7,e9cc5ca6f31644a7873333da26fcd299,3,2023-10-10 22:21:24,895.54
0f9281f8fc50463e8c9e9b47bc96e6e2,ac6dcf077e2b4ced8f7f0d43cce59102,5f6d1c08b5e44dec867a9966e6829a51,3,2024-07-05 22:21:24,1073.84
ed0def770cbe4e3283224f661e804b01,62cf8f1def0c45058d140a9066a37d51,6bff76f77f1c4f8bbdf22aa6ad817ea9,3,2023-12-03 22:21:24,668.65
6dbbe506bb934a9bbed81250b6c6c9ba,857c3d07cb4349e9b848b72ae36f56c5,4c98aeada64e4a478df5ff2ccaacebec,2,2024-06-17 22:21:24,1270.5
7542249040aa4d01971097fc56d13bf9,b1c7c8f5291b4c849d0383b9645087f7,873af4e9ad484a6caab2fee1aef4c763,3,2023-11-25 22:21:24,345.33
99b3265f05024c6f8524040af644c094,c7e2fd6c7f9b44e6b5c3e156a34541af,a13b084dc76841d98158c3ee38409a0d,2,2024-06-12 22:21:24,287.62
f3cecb2911304f5ba219a5f416db6798,f0bf0473bd5b4239bd43063bf2bca906,aa9d6b89ee544b859c901c1de46c58bb,1,2023-10-24 22:21:24,1720.57
a85307079d4c49318d8b31bdac6cc56e,3fa94a44deb840f9ae35726fbb5b2c80,0131962d455443d4a68db9f1210b6cc3,1,2024-10-05 22:21:24,161.13
501216e7a81a4f1391b3d19f13c51c10,6d4350ec1a43445aa9cef3160b3f403f,e696343231fe45549c58d34242ceff4d,3,2024-04-13 22:21:24,1070.88
008112746de94f23ac0ada41105aa70b,0e190705dde445fe8f5f5afd5cc68fbb,b2b7aeb5c0b747099859f3185f82ed8e,3,2024-07-29 22:21:24,660.17
9733d7b0a27c43ec94ed3d5c17a7ef7c,bb9b41755a174fea95db37c79c47336d,4ee66f3806054614b28d7d8a175cdd07,1,2024-06-20 22:21:24,758.14
909b5a8da7e34c4bad14741f3cd73b49,39ac43dd80e74be58348373dbc9a36a5,43b966e94d0a4a0986fe2244b7690074,4,2024-06-29 22:21:24,129.43
1cfdfa4ad2c7476abab9de685420ad45,6b586191124f45cd9dbf6c79ddd7bdcd,e696343231fe45549c58d34242ceff4d,1,2024-01-29 22:21:24,558.62
836476510ef148ccbd0770e80a03eb50,a132191fd3d040d6a26fef58bd8e2276,767b75dfcdd647078adf2f660f0d6450,2,2024-01-26 22:21:24,332.75
f29274d418064e138c1f9536d6f63e00,b1c7c8f5291b4c849d0383b9645087f7,6175761ee89e4851bbfb86e7197d8aff,2,2023-12-06 22:21:24,656.15
55615188873542558ce482e03cb00af4,4c8341aa02864996ad0936463f1d15e7,a13b084dc76841d98158c3ee38409a0d,5,2024-06-07 22:21:24,248.9
a2eca24a3c50401f9d83d2ecd6151e4f,d5166a94053445bf9f4dbeb18b57b2fc,b180314d7a6b41b2bb5a4ca07d74dd65,4,2024-01-09 22:21:24,480.6
7cc76cc26e6d4667ad604cb3099ac380,5e18cfa36d5c4fa59219e735e5e11421,6d30feba7ad44a7cba619db34814f49b,2,2024-06-11 22:21:24,101.26
8e8a0e73a6b14aaaa5bc3714d2ccc67b,aef7f3194e2845f6a6077da709a20709,f9fe727c81344b75b32e5b3bb52c4b3a,2,2024-09-27 22:21:24,1776.51
34afd2beb33f4187ace88c01398362d3,70d4c013785342048a6cd5077a6f60fe,e9cc5ca6f31644a7873333da26fcd299,3,2024-05-08 22:21:24,372.28
dd552c2224b840429cffa94a475471b8,62cf8f1def0c45058d140a9066a37d51,3cd384a9dac34ab287884f81edca2497,3,2024-05-19 22:21:24,1341.19
48d9bd9d4cee4f26a056090d1c154236,34010ff726a741b6957361940c19f7b7,5f99bade03a6418d84ef0be442e9e85e,4,2024-09-12 22:21:24,229.75
7bf0424e918a42d181740f3950d74893,0d23d623605545588a6c83c25e990a18,431ccaf8dda345bb85d619e038655d5f,2,2024-10-02 22:21:24,854.97
c8e2432e077e4cf599a7fd28e7f4247f,c0a5da4ed75f433599ba01ceceff08eb,f33227762bef48c580cc27631eebff17,1,2024-02-22 22:21:24,1816.54
80b863495c2f4aca90e1baeb3145d415,ee14697fc9c44d2ea33222d2afe233f8,2431420adea246069b665cb67c6e6175,1,2024-02-04 22:21:24,1764.39
1bbcda41bd07440db2e08fa6c9380f23,6b742d3953ad430b8478def4fd7cb441,aa9d6b89ee544b859c901c1de46c58bb,4,2024-01-13 22:21:24,427.45
e9ad56119d644aca9b7c3b612fe11032,3fa94a44deb840f9ae35726fbb5b2c80,e28da4b510f242c4bab108ae12d26b52,1,2024-02-09 22:21:24,1387.95
b513b5b348b3489f876f9670b490f2b7,220c8e9c04454f1cb2fb71219e6bce0d,a5182de61ebf47a9bd41491f834f17fb,1,2024-02-12 22:21:24,749.91
4e9ae05bbc7c48d9af8b8a2238661470,0e190705dde445fe8f5f5afd5cc68fbb,6bff76f77f1c4f8bbdf22aa6ad817ea9,5,2024-05-13 22:21:24,560.63
d584a060bfcf454d997fbc97d63bb0e3,4da0d97d338d479cb6047c0bfb125e68,0bfd263b7839434c918fc5aedfd23a8b,3,2024-09-01 22:21:24,1428.13
7c571f6012c6428985803e298bd262e0,881bd631e5074fb691589640b95c253c,8ccd6cbe27ab42478c8df4087216fcb5,4,2023-12-29 22:21:24,213.32
e7366c76269f4a7eab5cecfa08f17f35,0d23d623605545588a6c83c25e990a18,7a34301769594c4c9354c8487ed2908a,3,2024-01-21 22:21:24,1676.67
4e26b0798c4a4a4087e4210db16f519f,0d23d623605545588a6c83c25e990a18,8ccd6cbe27ab42478c8df4087216fcb5,5,2024-05-05 22:21:24,1208.36
356fa06ba7d54ba9b9eef4a0e1f8d7a4,b1c7c8f5291b4c849d0383b9645087f7,6bff76f77f1c4f8bbdf22aa6ad817ea9,1,2024-07-07 22:21:24,196.97
cc2c5739f25b492cbc699e79b16004a2,1a25b523b93d4637b97db09dad323629,281e807be26f40db984a00a2bbefa373,5,2023-11-19 22:21:24,1501.43
589e37f088b5426284a388059c146ebe,9396d3e55c06481380cb02fe162bde6f,87f8c48c5dad4c729fae715fb926afcf,2,2024-02-29 22:21:24,509.24
810e373ec97b49d58126036c7efc2a6e,62cf8f1def0c45058d140a9066a37d51,8ccd6cbe27ab42478c8df4087216fcb5,1,2023-10-25 22:21:24,93.95
0d1635d55cd44d81a4b01146d775caac,bb9b41755a174fea95db37c79c47336d,701d7ffa6c69427097fc3782d9ab9555,3,2024-06-27 22:21:24,1581.98
2b0c84d4ad954729b8aae4f3a2772c3b,29f3c6a4089947fba9c6e352d4147df7,0a5618772ef54f7da6778f814b75bad2,1,2024-08-22 22:21:24,1044.9
e523ddd6e6ef4707bdc6fdfd3eff5c3f,5e18cfa36d5c4fa59219e735e5e11421,94dd440711f8491d8195a22b23de62ab,4,2023-10-24 22:21:24,577.14
